2.2690425153652427, 18.807020250311325
7.626263647432012, 6.454265308337199
12.983334445670657, 5.745548690043506
18.340367660452273, 7.9478416526726505
23.69719416622022, 26.160687310366484
29.900038383545095, 527.8522492275624
32.93936714027203, 873.010664999365
35.61316545782811, 1239.5648059522027
38.28637809984547, 1651.4821795410717
40.95922900108889, 2091.418020346304
43.63214880533689, 2526.0170102531847
45.899746685282786, 2920.6433090752944
48.977437189796426, 3437.909797253793
51.56908590017033, 3880.5248016387814
54.32327679829239, 4307.107777067551
57.725155939243145, 4861.68926901222
60.15608839148961, 5178.909753547005
63.07244251083481, 5618.8133799605
65.74632695714658, 5978.696457290393
68.42048701547657, 6317.232131026862
71.58099893146681, 6706.403459514233
74.25550350481959, 7018.254878758922
78.63210177397406, 7518.004791428479
83.13091674746016, 7981.714853338262
89.33249722104239, 8581.289112413942
93.71043909878571, 8976.970432565557
105.14335961304255, 9884.055221598883
111.71190026314017, 10351.494099352638
119.98439499016251, 10862.73649627565
125.33753831714142, 11166.228280863656
135.26606163626937, 11661.24106722776
141.966623888247, 11961.886173398958
149.86835843805264, 12270.911316674941
155.0279807864349, 12475.163446066916
161.11287402180113, 12682.49527130929
167.12801772998372, 12903.559631545078
171.41635371112324, 13054.711091610534
181.67959404578448, 13400.24802648529
186.86426952662342, 13550.061055274859
192.91808750693477, 13649.592787622674
198.00818869237708, 13670.266757026853
203.46989362467755, 13648.196830647248
209.99259655099416, 13474.776021777125
214.3103172027553, 13295.865343647874
232.46743025440233, 12044.642261247864
243.19278581487114, 11174.652344303817
254.30630989665778, 10415.88422556371
264.1490489751132, 10011.116836221665
269.09016217813223, 9896.102253595867
275.10876087982894, 9849.561661642654
283.387043459234, 9912.50858310375
293.0206875114058, 10075.913784179862
297.2636951588336, 10145.493802302204
304.68851067230287, 10301.948364855625
310.2866816963593, 10487.330108925762
313.5722439527436, 10620.983593458463
322.33009144386006, 11260.245983158538
325.0050094352402, 11540.076297013089
328.08442251486775, 11923.921512732682
330.7178264460027, 12275.804682780334
333.10765825603136, 12633.05691811808
336.1854176635496, 13144.98655539822
338.1288958100629, 13496.960999555802
340.07213279606026, 13867.61442185763
342.33948951549024, 14280.919698823986
344.44423514416746, 14715.593855644925
346.3879199996945, 15051.557747107438
347.8449084825385, 15363.57023831083
349.78807656553136, 15739.560511511012
351.7315547120446, 16091.534955668592
356.58994001480755, 16995.486895105147
358.5334870643254, 17342.12448836437
360.9631448109876, 17758.076714518746
363.39349158769534, 18120.660431689557
366.3098801585428, 18557.895632653872
369.3485887882287, 18951.085706510883
372.46905083282064, 19298.90180960128
377.41494295136994, 19711.85272825849
383.33705283847206, 19953.89556060134
